%  UTC                 , latitude(deg),longitude(deg), height(m),  Q, ns,  sdn(m),  sde(m),  sdu(m), sdne(m), sdeu(m), sdun(m),age(s), ratio
2024-03-31 12:25:18.213,36.23744804,128.5598083,112.971,2,8,0.0199,0.0172,0.0586,-0.0068,-0.0241,-0.0139,29.78,1
2024-03-31 12:25:18.252,36.23744802,128.5598083,112.9695,2,7,0.0199,0.0172,0.0586,-0.0068,-0.0241,-0.0139,29.99,1
2024-03-31 12:25:18.312,36.23744831,128.5598137,113.3968,2,8,0.0168,0.0124,0.0403,-0.008,-0.0158,-0.0091,0.19,1.3
2024-03-31 12:25:18.353,36.23744829,128.5598139,113.3505,2,8,0.0167,0.011,0.0367,-0.0071,-0.0125,-0.011,0.38,1.2
2024-03-31 12:25:18.411,36.2374482,128.5598139,113.3226,2,8,0.0166,0.0103,0.0351,-0.0068,-0.0108,-0.0118,0.58,1.5
2024-03-31 12:25:18.454,36.23744808,128.5598142,113.2602,2,7,0.0171,0.0144,0.0456,-0.0093,-0.0201,-0.005,0.79,1.5
2024-03-31 12:25:18.512,36.23744818,128.559814,113.3103,2,8,0.0167,0.01,0.0344,-0.0065,-0.0097,-0.0123,0.99,1.6
2024-03-31 12:25:18.552,36.23744805,128.559814,113.2959,2,9,0.0163,0.0098,0.0339,-0.0063,-0.0089,-0.0129,1.18,1.4
2024-03-31 12:25:18.592,36.23744811,128.5598142,113.2631,2,7,0.0173,0.0147,0.0467,-0.0094,-0.0207,-0.005,1.38,1.2
2024-03-31 12:25:18.652,36.23744816,128.559814,113.2968,2,8,0.0168,0.0097,0.0339,-0.0063,-0.0085,-0.013,1.59,1.6
2024-03-31 12:25:18.693,36.23744807,128.559814,113.2746,2,9,0.0156,0.0096,0.0338,-0.0061,-0.008,-0.0137,1.78,1.1
2024-03-31 12:25:18.733,36.23744808,128.5598142,113.2471,2,8,0.0154,0.0136,0.0438,-0.0061,-0.0182,-0.014,1.99,1.1
2024-03-31 12:25:18.793,36.23744805,128.559814,113.2746,2,9,0.0154,0.0096,0.034,-0.0059,-0.0076,-0.0143,2.18,1.5
2024-03-31 12:25:18.833,36.23744806,128.5598142,113.2361,2,7,0.0178,0.0155,0.0497,-0.0098,-0.0223,-0.005,2.38,1.3
2024-03-31 12:25:18.893,36.23744808,128.5598142,113.2382,2,8,0.0154,0.0139,0.0449,-0.0055,-0.0185,-0.0152,2.59,1.3
2024-03-31 12:25:18.933,36.23744814,128.559814,113.2727,2,8,0.0175,0.0096,0.0349,-0.0064,-0.0075,-0.0141,2.79,1.4
2024-03-31 12:25:18.993,36.23744815,128.559814,113.2706,2,8,0.0176,0.0097,0.0351,-0.0064,-0.0073,-0.0144,2.98,1
2024-03-31 12:25:19.031,36.23744805,128.5598141,113.2448,2,7,0.0184,0.0164,0.053,-0.0102,-0.0239,-0.0051,3.18,1.1
2024-03-31 12:25:19.093,36.23744805,128.5598141,113.2444,2,8,0.0158,0.0145,0.0474,-0.0053,-0.0197,-0.0165,3.38,1
2024-03-31 12:25:19.134,36.23744802,128.559814,113.2604,2,9,0.0159,0.0098,0.036,-0.0061,-0.0071,-0.0159,3.59,1
2024-03-31 12:25:19.173,36.23744804,128.5598141,113.2329,2,7,0.0189,0.0172,0.0558,-0.0106,-0.0254,-0.0051,3.79,1.2
2024-03-31 12:25:19.232,36.23744811,128.559814,113.2519,2,7,0.0191,0.0175,0.0568,-0.0107,-0.0259,-0.0051,3.98,1.4
2024-03-31 12:25:19.273,36.23744811,128.5598139,113.2538,2,8,0.0186,0.0101,0.0374,-0.0067,-0.0072,-0.0157,4.18,1.4
2024-03-31 12:25:19.313,36.237448,128.5598139,113.2504,2,9,0.0164,0.0101,0.0377,-0.0063,-0.007,-0.0169,4.39,1.3
2024-03-31 12:25:19.373,36.237448,128.5598139,113.2412,2,9,0.0165,0.0102,0.0381,-0.0064,-0.007,-0.0171,4.59,1.4
2024-03-31 12:25:19.413,36.23744812,128.5598139,113.2491,2,8,0.0192,0.0102,0.0387,-0.0069,-0.0071,-0.0165,4.78,1.3
2024-03-31 12:25:19.474,36.23744809,128.5598138,113.2436,2,8,0.0194,0.0103,0.0391,-0.0069,-0.007,-0.0167,4.99,1.3
2024-03-31 12:25:19.511,36.23744805,128.5598139,113.234,2,7,0.0203,0.0193,0.0634,-0.0116,-0.0292,-0.0053,5.18,1.3
2024-03-31 12:25:19.551,36.23744799,128.5598138,113.2277,2,9,0.017,0.0105,0.04,-0.0067,-0.0069,-0.0182,5.39,1.2
2024-03-31 12:25:19.614,36.23744801,128.5598138,113.224,2,9,0.0172,0.0106,0.0405,-0.0067,-0.0069,-0.0185,5.59,1.1
2024-03-31 12:25:19.653,36.23744808,128.5598138,113.2186,2,8,0.0203,0.0107,0.0411,-0.0072,-0.0071,-0.0178,5.78,1.2
2024-03-31 12:25:19.711,36.23744801,128.5598138,113.231,2,8,0.0176,0.0172,0.0577,-0.0041,-0.0242,-0.0213,5.99,1.1
2024-03-31 12:25:19.753,36.2374481,128.5598137,113.2174,2,8,0.0207,0.0109,0.0422,-0.0074,-0.0072,-0.0183,6.18,1.2
2024-03-31 12:25:19.794,36.23744805,128.5598137,113.2307,2,7,0.0217,0.0213,0.0704,-0.0126,-0.0327,-0.0055,6.39,1
2024-03-31 12:25:19.852,36.2374481,128.5598136,113.2534,2,7,0.0219,0.0216,0.0715,-0.0127,-0.0333,-0.0055,6.59,1.3
2024-03-31 12:25:19.893,36.23744803,128.5598136,113.2039,2,9,0.0181,0.0112,0.0436,-0.0072,-0.0072,-0.0201,6.78,1.2
2024-03-31 12:25:19.954,36.23744807,128.5598136,113.1957,2,8,0.0216,0.0113,0.0443,-0.0077,-0.0074,-0.0193,6.99,1.2
2024-03-31 12:25:19.992,36.23744804,128.5598136,113.1851,2,8,0.0219,0.0115,0.0449,-0.0078,-0.0075,-0.0196,7.18,1.2
2024-03-31 12:25:20.053,36.23744804,128.5598136,113.1799,2,8,0.0221,0.0116,0.0455,-0.0079,-0.0076,-0.0198,7.39,1.1
2024-03-31 12:25:20.094,36.23744805,128.5598136,113.1745,2,9,0.0188,0.0117,0.0459,-0.0075,-0.0075,-0.0212,7.59,1.2
2024-03-31 12:25:20.132,36.23744808,128.5598136,113.1637,2,8,0.0226,0.0118,0.0466,-0.0081,-0.0079,-0.0203,7.78,1.2
2024-03-31 12:25:20.192,36.23744805,128.5598136,113.1537,2,8,0.0228,0.012,0.0472,-0.0082,-0.008,-0.0206,7.99,1.2
2024-03-31 12:25:20.232,36.237448,128.5598133,113.2405,2,8,0.0196,0.0198,0.0674,-0.003,-0.0285,-0.0253,8.19,1.2
2024-03-31 12:25:20.275,36.23744803,128.5598133,113.2248,2,7,0.024,0.0245,0.0819,-0.0142,-0.0384,-0.006,8.39,1
2024-03-31 12:25:20.333,36.23744804,128.5598135,113.1332,2,8,0.0235,0.0123,0.049,-0.0085,-0.0085,-0.0213,8.59,1
2024-03-31 12:25:20.373,36.23744804,128.5598131,113.2307,2,8,0.0201,0.0205,0.0699,-0.0027,-0.0297,-0.0263,8.78,1.1
2024-03-31 12:25:20.433,36.23744799,128.5598135,113.1147,2,8,0.0239,0.0126,0.0502,-0.0087,-0.0089,-0.0217,8.98,1.1
2024-03-31 12:25:20.471,36.23744798,128.5598135,113.0869,2,8,0.0241,0.0128,0.0508,-0.0088,-0.0093,-0.0219,9.19,1
2024-03-31 12:25:20.532,36.2374481,128.5598135,113.0731,2,9,0.0203,0.013,0.0513,-0.0082,-0.0096,-0.0236,9.39,1.1
2024-03-31 12:25:20.575,36.23744806,128.5598128,113.2392,2,8,0.0208,0.0215,0.0733,-0.0028,-0.0313,-0.0274,9.59,1.1
2024-03-31 12:25:20.611,36.2374482,128.5598136,113.0219,2,9,0.0208,0.0134,0.0528,-0.0083,-0.0105,-0.0241,9.78,1.1
2024-03-31 12:25:20.672,36.23744809,128.5598127,113.2478,2,8,0.0213,0.0221,0.0753,-0.0037,-0.0322,-0.0276,9.98,1.1
2024-03-31 12:25:20.712,36.2374481,128.5598127,113.2568,2,8,0.0217,0.0224,0.0765,-0.0046,-0.0329,-0.0275,10.19,1
2024-03-31 12:25:20.773,36.23744862,128.5598163,110.6566,1,4,0.0502,0.558,1.4849,-0.0832,-0.9089,0.1258,-19.61,8
2024-03-31 12:25:20.813,36.23744848,128.5598236,108.9297,1,4,0.0492,0.4283,1.1405,-0.0654,-0.6971,0.0941,-19.42,8.1
2024-03-31 12:25:20.852,36.2374481,128.5598124,113.2614,2,7,0.0265,0.0278,0.0937,-0.0158,-0.0441,-0.0071,10.78,1
2024-03-31 12:25:20.913,36.23744804,128.5598125,113.2331,2,7,0.0267,0.0281,0.0945,-0.0159,-0.0445,-0.0072,10.98,1
2024-03-31 12:25:20.951,36.23744906,128.5597957,115.586,1,4,0.0484,0.5579,1.4849,-0.0828,-0.9089,0.1258,-18.82,8.1
2024-03-31 12:25:21.014,36.23744807,128.5598123,113.2629,2,9,0.027,0.0284,0.0959,-0.0161,-0.0451,-0.0077,11.39,1
2024-03-31 12:25:21.052,36.2374481,128.5598122,113.252,2,9,0.0272,0.0286,0.0966,-0.0161,-0.0454,-0.0078,11.59,1
2024-03-31 12:25:21.091,36.23744799,128.5598122,113.2232,2,9,0.0274,0.0288,0.0973,-0.0162,-0.0458,-0.0079,11.78,1
2024-03-31 12:25:21.155,36.23744808,128.5598121,113.2369,2,9,0.0275,0.029,0.098,-0.0163,-0.0461,-0.0081,11.98,1.1
2024-03-31 12:25:21.194,36.23744807,128.5598119,113.2556,2,9,0.0276,0.0292,0.0986,-0.0164,-0.0464,-0.0082,12.19,1
2024-03-31 12:25:21.251,36.23744806,128.5598118,113.2691,2,8,0.0278,0.0294,0.0994,-0.0165,-0.0468,-0.0082,12.39,1.1
2024-03-31 12:25:21.294,36.23744799,128.559812,113.2177,2,9,0.0279,0.0295,0.0997,-0.0165,-0.0469,-0.0084,12.59,1
2024-03-31 12:25:21.333,36.23744799,128.5598119,113.2029,2,9,0.028,0.0297,0.1003,-0.0166,-0.0472,-0.0086,12.78,1
2024-03-31 12:25:21.393,36.23744791,128.559812,113.1715,2,9,0.0241,0.0254,0.0874,-0.0072,-0.0382,-0.0283,12.98,1
2024-03-31 12:25:21.432,36.23744807,128.5598123,113.0619,2,9,0.0235,0.0224,0.0794,-0.0087,-0.0319,-0.0272,13.19,1.1
2024-03-31 12:25:21.472,36.23744801,128.5598116,113.2196,2,7,0.0283,0.0301,0.1019,-0.0168,-0.0479,-0.0087,13.39,1
2024-03-31 12:25:21.534,36.23744802,128.5598115,113.2199,2,7,0.0284,0.0302,0.1023,-0.0168,-0.0481,-0.0088,13.59,1
2024-03-31 12:25:21.573,36.237448,128.5598115,113.2093,2,8,0.0238,0.0251,0.0867,-0.0044,-0.0374,-0.0306,13.78,1.1
2024-03-31 12:25:21.632,36.23744855,128.559813,111.457,1,5,0.0416,0.4221,1.1246,-0.0621,-0.6877,0.0921,-16.01,4
2024-03-31 12:25:21.672,36.2374483,128.5598231,109.0471,1,5,0.0411,0.4221,1.1246,-0.062,-0.6877,0.0922,-15.81,4
2024-03-31 12:25:21.731,36.23744808,128.5598111,113.2432,2,9,0.0237,0.025,0.0863,-0.002,-0.037,-0.0316,14.39,1
2024-03-31 12:25:21.773,36.23744804,128.5598111,113.2337,2,9,0.0237,0.025,0.0864,-0.0014,-0.037,-0.0318,14.59,1
2024-03-31 12:25:21.833,36.23744812,128.559811,113.236,2,8,0.0288,0.0305,0.1035,-0.0168,-0.0486,-0.0098,14.78,1
2024-03-31 12:25:21.874,36.23744804,128.559811,113.2219,2,7,0.0288,0.0306,0.1038,-0.0169,-0.0487,-0.0097,14.98,1
2024-03-31 12:25:21.912,36.23744805,128.559811,113.2041,2,8,0.0288,0.0305,0.1037,-0.0168,-0.0486,-0.01,15.19,1
2024-03-31 12:25:21.974,36.23744809,128.5598108,113.2433,2,8,0.0288,0.0305,0.1037,-0.0168,-0.0486,-0.0102,15.39,1.1
2024-03-31 12:25:22.014,36.23744812,128.5598107,113.2381,2,9,0.0238,0.0251,0.0868,0.0011,-0.037,-0.032,15.59,1
2024-03-31 12:25:22.053,36.2374481,128.5598106,113.2394,2,9,0.0238,0.0251,0.0868,0.0011,-0.037,-0.032,15.78,1.1
2024-03-31 12:25:22.112,36.23744815,128.5598105,113.2309,2,7,0.0288,0.0305,0.1038,-0.0167,-0.0486,-0.0104,15.98,1
2024-03-31 12:25:22.153,36.23744816,128.5598104,113.2388,2,7,0.0288,0.0305,0.1037,-0.0166,-0.0485,-0.0105,16.18,1.1
2024-03-31 12:25:22.213,36.23744817,128.5598104,113.2255,2,9,0.0238,0.0251,0.0867,0.0006,-0.037,-0.0319,16.39,1.1
2024-03-31 12:25:22.253,36.23744811,128.5598104,113.2218,2,7,0.0287,0.0304,0.1033,-0.0165,-0.0483,-0.0108,16.58,1
2024-03-31 12:25:22.313,36.23744758,128.5598079,113.7205,2,5,0.0258,0.033,0.104,-0.0013,-0.0509,-0.0303,16.78,1.3
2024-03-31 12:25:22.354,36.2374481,128.5598102,113.2143,2,7,0.0286,0.0302,0.1028,-0.0164,-0.048,-0.0111,16.99,1
2024-03-31 12:25:22.391,36.23744821,128.55981,113.2442,2,8,0.0239,0.0251,0.0868,-0.0026,-0.0372,-0.0313,17.18,1.1
2024-03-31 12:25:22.432,36.23744818,128.55981,113.2342,2,7,0.0285,0.03,0.1021,-0.0162,-0.0476,-0.0113,17.39,1
2024-03-31 12:25:22.494,36.2374482,128.5598099,113.2343,2,8,0.0239,0.0252,0.0868,-0.0038,-0.0373,-0.0307,17.58,1
2024-03-31 12:25:22.552,36.23744812,128.55981,113.1948,2,7,0.0283,0.0298,0.1013,-0.016,-0.0472,-0.0116,17.78,1.1
2024-03-31 12:25:22.593,36.23744834,128.5598093,113.3654,2,8,0.0277,0.0228,0.0816,-0.0122,-0.0329,-0.0214,17.99,1
2024-03-31 12:25:22.633,36.23744818,128.5598097,113.2316,2,9,0.0239,0.0219,0.0778,-0.0087,-0.0305,-0.0271,18.18,1
2024-03-31 12:25:22.694,36.2374481,128.5598097,113.2055,2,7,0.028,0.0293,0.0999,-0.0157,-0.0463,-0.0119,18.39,1
2024-03-31 12:25:22.733,36.23744838,128.5598094,113.2677,2,9,0.0246,0.0262,0.089,-0.0086,-0.0394,-0.0269,18.58,1.1
2024-03-31 12:25:22.773,36.23744807,128.5598097,113.1761,2,8,0.0278,0.0289,0.0985,-0.0154,-0.0456,-0.0122,18.78,1
2024-03-31 12:25:22.835,36.23744821,128.5598094,113.2112,2,7,0.0277,0.0288,0.0981,-0.0153,-0.0454,-0.0122,18.99,1
2024-03-31 12:25:22.872,36.23744813,128.5598094,113.2067,2,8,0.0275,0.0285,0.0973,-0.0151,-0.0449,-0.0124,19.18,1
2024-03-31 12:25:22.912,36.23744814,128.5598094,113.1851,2,8,0.0274,0.0283,0.0967,-0.015,-0.0446,-0.0125,19.39,1.1
2024-03-31 12:25:22.974,36.23744812,128.5598094,113.1603,2,8,0.0273,0.0281,0.096,-0.0148,-0.0442,-0.0126,19.58,1
2024-03-31 12:25:23.033,36.23744799,128.5598095,113.1182,2,9,0.0234,0.0235,0.0823,-0.0027,-0.0346,-0.0286,19.78,1
2024-03-31 12:25:23.072,36.23744825,128.5598091,113.2142,2,8,0.0264,0.0202,0.0736,-0.0105,-0.0276,-0.0219,19.99,1
2024-03-31 12:25:23.113,36.23744803,128.5598093,113.1553,2,8,0.0228,0.023,0.0805,0.0023,-0.0336,-0.0291,20.18,1
2024-03-31 12:25:23.173,36.23744815,128.5598094,113.0819,2,8,0.0262,0.0207,0.0746,-0.0109,-0.0289,-0.0208,20.39,1.1
2024-03-31 12:25:23.213,36.23744794,128.5598101,112.9022,2,8,0.0263,0.0228,0.0801,-0.0122,-0.0334,-0.0179,20.58,1
2024-03-31 12:25:23.258,36.23744836,128.5598088,112.4726,1,4,0.0273,0.4275,1.1407,-0.059,-0.6978,0.0926,-9.22,5.5
2024-03-31 12:25:23.314,36.2374483,128.5598132,112.1582,2,9,0.0247,0.0303,0.0931,-0.01,-0.0458,-0.0216,20.99,1
2024-03-31 12:25:23.352,36.23744807,128.5598237,108.9091,1,4,0.0265,0.4275,1.1407,-0.0588,-0.6979,0.0924,-8.81,5.5
2024-03-31 12:25:23.392,36.23744843,128.5598131,112.1595,2,9,0.0242,0.029,0.0893,-0.0096,-0.0433,-0.0216,21.39,1.1
2024-03-31 12:25:23.457,36.2374484,128.5598131,112.1504,2,9,0.0239,0.0286,0.088,-0.0094,-0.0426,-0.0216,21.58,1
2024-03-31 12:25:23.514,36.23744808,128.5598089,113.1523,2,9,0.0215,0.0214,0.0748,0.0041,-0.0307,-0.028,21.78,1
2024-03-31 12:25:23.555,36.23744817,128.5598087,113.1686,2,8,0.0253,0.0252,0.0861,-0.0127,-0.0389,-0.0136,21.99,1
2024-03-31 12:25:23.595,36.23744814,128.5598088,113.1237,2,9,0.0213,0.021,0.0735,0.0042,-0.03,-0.0276,22.18,1
2024-03-31 12:25:23.636,36.23744816,128.5598087,113.1413,2,8,0.0249,0.0246,0.0843,-0.0123,-0.0379,-0.0138,22.39,1
2024-03-31 12:25:23.696,36.23744813,128.5598087,113.1307,2,9,0.021,0.0207,0.0722,0.0042,-0.0294,-0.0271,22.58,1
2024-03-31 12:25:23.737,36.23744812,128.5598087,113.1353,2,9,0.0209,0.0205,0.0715,0.0042,-0.0291,-0.0268,22.78,1
2024-03-31 12:25:23.797,36.23744814,128.5598085,113.1589,2,8,0.0243,0.0238,0.0815,-0.0118,-0.0364,-0.014,22.99,1
2024-03-31 12:25:23.834,36.23744807,128.5598086,113.1397,2,8,0.0242,0.0235,0.0805,-0.0116,-0.0359,-0.014,23.18,1
2024-03-31 12:25:23.896,36.23744814,128.5598086,113.1244,2,9,0.0205,0.0199,0.0695,0.0041,-0.0281,-0.026,23.39,1.1
2024-03-31 12:25:23.935,36.23744816,128.5598085,113.1417,2,9,0.0202,0.0154,0.058,-0.0038,-0.0177,-0.0239,23.58,1
2024-03-31 12:25:23.994,36.23744823,128.5598086,113.0967,2,9,0.02,0.0153,0.0576,-0.0038,-0.0176,-0.0236,23.78,1
2024-03-31 12:25:24.034,36.2374481,128.5598087,113.0504,2,8,0.0229,0.0155,0.0582,-0.0062,-0.0182,-0.021,23.99,1.1
2024-03-31 12:25:24.076,36.2374481,128.5598088,113.0212,2,8,0.0227,0.0156,0.0584,-0.0063,-0.0187,-0.0206,24.18,1
2024-03-31 12:25:24.116,36.23744824,128.5598089,113.0034,2,9,0.0197,0.0158,0.0584,-0.0032,-0.0193,-0.0231,24.39,1
2024-03-31 12:25:24.175,36.23744803,128.5598084,113.1222,2,7,0.0229,0.0216,0.0741,-0.0101,-0.0324,-0.0143,24.58,1
2024-03-31 12:25:24.216,36.23744809,128.5598083,113.1316,2,8,0.0196,0.0187,0.0651,0.0039,-0.026,-0.0242,24.78,1
2024-03-31 12:25:24.276,36.23744803,128.5598083,113.1223,2,7,0.0225,0.0211,0.0723,-0.0097,-0.0314,-0.0144,24.99,1
2024-03-31 12:25:24.314,36.2374481,128.5598083,113.1104,2,9,0.0194,0.0183,0.0639,0.0037,-0.0254,-0.0236,25.18,1
2024-03-31 12:25:24.376,36.23744802,128.5598083,113.0906,2,8,0.0222,0.0205,0.0705,-0.0093,-0.0303,-0.0145,25.39,1
2024-03-31 12:25:24.417,36.23744804,128.5598082,113.1101,2,8,0.022,0.0203,0.0696,-0.0091,-0.0299,-0.0145,25.58,1
2024-03-31 12:25:24.457,36.2374481,128.5598082,113.1221,2,8,0.0219,0.02,0.0688,-0.009,-0.0294,-0.0146,25.78,1
2024-03-31 12:25:24.516,36.23744804,128.5598082,113.1191,2,8,0.0217,0.0198,0.068,-0.0088,-0.029,-0.0146,25.99,1
2024-03-31 12:25:24.556,36.23744808,128.5598082,113.0959,2,8,0.0189,0.0176,0.0611,0.0035,-0.024,-0.0224,26.18,1
2024-03-31 12:25:24.597,36.23744808,128.5598082,113.0929,2,8,0.0189,0.0174,0.0607,0.0034,-0.0237,-0.0222,26.39,1
2024-03-31 12:25:24.656,36.23744803,128.5598081,113.098,2,7,0.0213,0.0192,0.0658,-0.0082,-0.0277,-0.0147,26.58,1
2024-03-31 12:25:24.715,36.2374478,128.5598076,113.1819,2,4,0.021,0.017,0.0592,-0.0051,-0.0227,-0.018,26.78,2.8
2024-03-31 12:25:24.757,36.237448,128.5598082,113.0852,2,8,0.0211,0.0187,0.0644,-0.0079,-0.0269,-0.0147,26.99,1
2024-03-31 12:25:24.816,36.23744793,128.5598082,113.0723,2,8,0.021,0.0186,0.0638,-0.0078,-0.0266,-0.0148,27.18,1
2024-03-31 12:25:24.856,36.23744799,128.5598081,113.0975,2,8,0.0185,0.0168,0.0584,0.0033,-0.0226,-0.0212,27.39,1
2024-03-31 12:25:24.897,36.23744798,128.5598081,113.0937,2,8,0.0185,0.0167,0.0581,0.0031,-0.0224,-0.021,27.58,1
2024-03-31 12:25:24.955,36.23744795,128.5598081,113.0861,2,7,0.0207,0.0181,0.0622,-0.0073,-0.0256,-0.0148,27.78,1
2024-03-31 12:25:24.995,36.23744798,128.5598081,113.09,2,8,0.0184,0.0165,0.0575,0.0029,-0.0221,-0.0207,27.99,1
2024-03-31 12:25:25.058,36.23744792,128.5598217,109.3913,1,4,0.0162,0.4271,1.1424,-0.0533,-0.6984,0.086,-1.82,3.8
2024-03-31 12:25:25.095,36.2374481,128.5598129,111.9393,2,9,0.0196,0.0447,0.1244,0.0015,-0.0713,-0.0198,28.39,1
2024-03-31 12:25:25.155,36.2374479,128.5598081,113.0702,2,8,0.0204,0.0176,0.0605,-0.0069,-0.0246,-0.0149,28.58,1
2024-03-31 12:25:25.176,36.23744794,128.5598081,113.0785,2,9,0.0183,0.0163,0.0565,0.0027,-0.0216,-0.0201,28.78,1
2024-03-31 12:25:25.236,36.23744791,128.5598081,113.0819,2,9,0.0184,0.0163,0.0565,0.0022,-0.0217,-0.0199,28.99,1
2024-03-31 12:25:25.274,36.23744793,128.5598081,113.0698,2,8,0.0185,0.0163,0.0566,0.0011,-0.0218,-0.0196,29.18,1
2024-03-31 12:25:25.337,36.23744789,128.559808,113.0686,2,7,0.0203,0.0173,0.0596,-0.0066,-0.0241,-0.015,29.39,1
2024-03-31 12:25:25.376,36.23744789,128.5598081,113.0646,2,9,0.0187,0.0165,0.0568,-0.0024,-0.0221,-0.019,29.58,1
2024-03-31 12:25:25.434,36.23744782,128.5598081,113.0511,2,7,0.0202,0.0173,0.0595,-0.0066,-0.024,-0.015,29.78,1
2024-03-31 12:25:25.475,36.23744782,128.5598081,113.0577,2,7,0.0203,0.0173,0.0595,-0.0066,-0.0239,-0.015,29.99,1
2024-03-31 12:25:25.536,36.23744815,128.5598143,113.2361,2,7,0.017,0.0141,0.045,-0.0091,-0.0196,-0.0061,0.19,1.3
2024-03-31 12:25:25.576,36.23744817,128.5598143,113.2239,2,9,0.0152,0.013,0.0418,-0.0064,-0.0171,-0.0128,0.38,1.1
2024-03-31 12:25:25.617,36.23744811,128.5598144,113.2087,2,8,0.017,0.0142,0.0452,-0.0091,-0.0198,-0.0062,0.58,1.1
2024-03-31 12:25:25.656,36.23744816,128.5598143,113.2231,2,9,0.0151,0.0129,0.0416,-0.006,-0.0169,-0.0135,0.79,1
2024-03-31 12:25:25.716,36.23744814,128.5598143,113.2136,2,9,0.015,0.0129,0.0416,-0.0057,-0.0168,-0.014,0.99,1.2
2024-03-31 12:25:25.755,36.23744814,128.5598143,113.2198,2,9,0.0149,0.0129,0.0417,-0.0056,-0.0168,-0.0143,1.18,1.1
2024-03-31 12:25:25.817,36.23744811,128.5598144,113.1996,2,8,0.0172,0.0145,0.0466,-0.0092,-0.0204,-0.0062,1.38,1
2024-03-31 12:25:25.857,36.23744814,128.5598143,113.2077,2,7,0.0173,0.0147,0.0471,-0.0093,-0.0207,-0.0063,1.59,1
2024-03-31 12:25:25.914,36.23744814,128.5598143,113.2173,2,8,0.0174,0.0148,0.0476,-0.0094,-0.021,-0.0063,1.78,1.4
2024-03-31 12:25:25.955,36.23744809,128.5598143,113.2,2,9,0.0151,0.0133,0.0432,-0.0054,-0.0175,-0.0151,1.99,1.3
2024-03-31 12:25:26.017,36.23744811,128.5598143,113.2022,2,9,0.0152,0.0133,0.0436,-0.0053,-0.0176,-0.0154,2.18,1.2
2024-03-31 12:25:26.055,36.23744811,128.5598143,113.1914,2,9,0.0152,0.0135,0.0441,-0.0052,-0.0178,-0.0157,2.38,1.2
2024-03-31 12:25:26.096,36.23744807,128.5598143,113.188,2,8,0.0178,0.0155,0.0503,-0.0097,-0.0224,-0.0065,2.59,1.3
2024-03-31 12:25:26.154,36.2374481,128.5598143,113.2,2,8,0.018,0.0158,0.0511,-0.0098,-0.0228,-0.0065,2.79,1.1
2024-03-31 12:25:26.197,36.23744806,128.5598143,113.1876,2,9,0.0155,0.014,0.0459,-0.005,-0.0186,-0.0165,2.98,1
2024-03-31 12:25:26.254,36.23744804,128.5598142,113.201,2,9,0.0156,0.0141,0.0465,-0.0049,-0.0189,-0.0168,3.18,1.2
2024-03-31 12:25:26.297,36.23744805,128.5598143,113.1894,2,9,0.0157,0.0143,0.0472,-0.0049,-0.0192,-0.0171,3.38,1.1
2024-03-31 12:25:26.335,36.23744801,128.5598143,113.1904,2,8,0.0186,0.0167,0.0547,-0.0103,-0.0246,-0.0067,3.59,1
2024-03-31 12:25:26.394,36.23744804,128.5598142,113.1882,2,7,0.0188,0.017,0.0557,-0.0104,-0.0251,-0.0068,3.79,1.2
2024-03-31 12:25:26.456,36.23744776,128.559809,114.4349,2,5,0.0183,0.0362,0.1016,-0.0065,-0.0578,-0.0155,3.98,1.1
2024-03-31 12:25:26.497,36.23744804,128.5598142,113.1886,2,8,0.0163,0.0151,0.0502,-0.0047,-0.0206,-0.0184,4.18,1.2
2024-03-31 12:25:26.536,36.23744776,128.5598088,114.4722,2,5,0.0187,0.0373,0.1049,-0.0069,-0.0596,-0.0156,4.39,1.1
2024-03-31 12:25:26.596,36.237448,128.5598142,113.1676,2,7,0.0196,0.0182,0.0599,-0.011,-0.0272,-0.007,4.59,1.1
2024-03-31 12:25:26.636,36.23744801,128.5598142,113.1717,2,7,0.0198,0.0185,0.061,-0.0111,-0.0277,-0.0071,4.78,1.1
2024-03-31 12:25:26.678,36.23744789,128.5598137,113.2885,2,9,0.0168,0.0154,0.0521,-0.005,-0.0209,-0.0194,4.99,1.2
2024-03-31 12:25:26.736,36.23744801,128.5598141,113.1883,2,8,0.017,0.0162,0.0544,-0.0044,-0.0225,-0.0201,5.18,1.2
2024-03-31 12:25:26.778,36.23744797,128.559814,113.187,2,9,0.0171,0.0135,0.0477,-0.006,-0.0162,-0.0192,5.39,1
2024-03-31 12:25:26.836,36.23744795,128.5598142,113.1572,2,7,0.0207,0.0197,0.0655,-0.0117,-0.03,-0.0075,5.59,1.2
2024-03-31 12:25:26.874,36.23744797,128.559814,113.1881,2,7,0.0209,0.02,0.0667,-0.0119,-0.0306,-0.0075,5.78,1.1
2024-03-31 12:25:26.915,36.23744796,128.5598141,113.1388,2,9,0.0176,0.013,0.0472,-0.0065,-0.0144,-0.0198,5.99,1
2024-03-31 12:25:26.976,36.23744798,128.559814,113.1863,2,8,0.018,0.0174,0.0589,-0.0043,-0.0245,-0.0218,6.18,1.1
2024-03-31 12:25:27.016,36.23744806,128.5598142,113.0909,2,9,0.0181,0.0129,0.0474,-0.0068,-0.0136,-0.0202,6.39,1
2024-03-31 12:25:27.056,36.23744788,128.559814,113.1507,2,7,0.0219,0.0213,0.0714,-0.0125,-0.0329,-0.0079,6.59,1.2
